user_id,openness,extraversion,agreeableness,conscientiousness,neuroticism,personality_label,hashtags_combined
U1683,0,8,0,0,0,Creative Explorer,"reel trending pubg bgmi mobilegames mobilelagend newone funey firstlove gaming gamerlife gameon esports gamingcommunity instagaming gamergirl gamerguy streamers gamingsetup gamestreaming gaming, twitch, streaminglive esports, competitivegaming newrelease, gamelaunch mobilegames, gamingonthego gamereview, nan gaming gamerlife gameon esports gamingcommunity instagaming gamergirl gamerguy streamers gamingsetup gamestreaming gaming, twitch, streaminglive esports, competitivegaming newrelease, gamelaunch mobilegames, gamingonthego gamereview, letspla nan nan nan nan nan nan nan nan nan"
U1684,0,4,0,0,0,Creative Explorer,starcraft sc2 starcraft2 starcraft2legacyofthevoid streamer twitch pcgamer gaming videogames blizzard pc esports blizzardentertainment pcgamers pcgame gamestreaming esportsdaily nan nan nan nan nan nan nan nan nan nan nan nan nan nan
U1685,0,2,0,0,0,Creative Explorer,grndpagaming gamingmemes gaming gamer teamwork battlefield sniper story streaming gamestreaming nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
U1686,1,5,0,0,0,Creative Explorer,gaming gamerlife gameon gamingcommunity gamerforlife gamingsetup gamingcontent gamestreaming videogames gamenight viral trending freefire retable explore nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
U1687,1,2,0,0,0,Creative Explorer,customized gamestreaming xboxseriesx xboxseries customxbox customcontroller thegamechangers 3dsgames mariogames emulation dijisho retroidpocket retroidpocket3+ retrogamescollector goretroid retroid retrogames joker thejoker batman batmangame nan nan nan nan nan nan nan nan nan nan
U1688,0,5,0,0,0,Creative Explorer,triggeredinsaan triggu♥️ triggeredinsaan💗 triggered_insaan_fan_club triggeredarmyforever🔥 nischaylivestream liveinsaan❤️ liveinsaanarmy liveinsaan livestreaming horrorgames fathersdayhorrorgame jumpscare proposalrejections nischaymalhan💕 nischay bestpart funnymoments😂 gamestreaming instagramreelsindia shorts viralreels viralmemes aaokabhihavelipe fanedit nan nan nan nan nan nan
U1689,0,0,0,0,0,Adventurous and curious,hi haceinstantes espectaculos julipoggio nicoocchiato florjazminpeña luzutv personajesdelaño farándula streaming nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
U1690,0,1,0,0,0,Creative Explorer,arcraiders arcraidersgameplay arcraidersgame gaming foryou fyp foryoupage streamer streaming gamer nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
U1691,0,0,0,0,0,Adventurous and curious,andreaprodan rock vinilo vinyl streaming nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
U1692,0,0,0,0,0,Adventurous and curious,netflix googletv chromecast streaming nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
U1693,0,1,0,0,0,Creative Explorer,filmes filme dicasdefilmes indicacaodefilme streaming primevideo primevideobr reels nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
U1694,0,0,0,0,0,Adventurous and curious,nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
U1695,0,0,0,0,0,Adventurous and curious,"tv streaming reclameaqui, correio24horas correio24h nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan"
U1696,0,0,0,0,0,Adventurous and curious,leagueoflegends riotgames leagueoflegendsriotgames twitch twitchstreamer streamer stream streaming youtubers youtubeshorts alois aloisnl education educational fyp foryou contentcreator content gaming nan nan nan nan nan nan nan nan nan nan nan nan
U1697,0,0,0,0,0,Adventurous and curious,martinfierro radiozonica streaming actualidad arranque grupozonica nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
U1698,0,0,0,0,0,Adventurous and curious,máxima hbomax delfinachaves series streaming visionshow nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
U1699,0,1,0,0,0,Creative Explorer,lollolacustre patrizio patrizio_official gamesweek milano mgwcmx neve nevemusic streaming live streamer clip reaction nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
U1700,0,0,0,0,0,Adventurous and curious,tecmundo. pirataria tvbox streaming anatel segurança ilegal gatonet nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
U1701,0,0,0,0,0,Adventurous and curious,humor streaming youtube youtubeperu peru nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
U1702,0,2,1,0,0,"Influencer Type and sociability, energy from others",mondaymorningsbelike behindthescenes beyondthegatescbs cbsdaytime streaming paramountplus nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan beyondthegatescbs anitadupree danidupree nicoledupree likemotherlikedaughter tvfamily cbs streaming paramountplus viraldance dancechallenge workfamily goodvibes actorslife soaplife motherdaughtervibes castlife filmingday daytimetv soapoperalife actresslife onset soapstars naacp proctorandgamble nan nan nan nan nan nan
U1703,0,2,0,1,1,"Influencer Type and sociability, energy from others",funnypets youtube streaming animalrescue music catrescue funnyquotes christmashumor mamiyarmarumagal catlover animalwelfare nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
U1704,0,0,0,0,0,Adventurous and curious,jeuxvideo gaming miaryzo tekken streaming esport nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
U1705,0,0,0,0,0,Adventurous and curious,reel streaming luwokeup nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
U1706,0,1,1,0,0,"Influencer Type and sociability, energy from others",politics trump spotifywrapped streaming nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan politics trump news carribean venezuela nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
U1707,0,0,0,0,0,Adventurous and curious,boricua comedia quesejoda generaciónx actor influencer gay tecnologia streaming cloud queseyo nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
U1708,0,0,0,0,0,Adventurous and curious,streaming streamer twitchclips leagueoflegends lol leaguegaming gamergirl girlgamer lux luxannacrownguard nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
U1709,1,2,0,0,0,Creative Explorer,gaming funny streamer explore explorepage chatting twitch viral meme streaming horrorgame indiegame nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
U1710,0,2,0,0,0,Creative Explorer,tombraider laracroft aliciavikander aventura curiosidades streaming reelsbrasil filme series serie nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
U1711,0,0,0,0,0,Adventurous and curious,jerez jereztv jereztelevisión jereztvdirecto jerezahora jerezdelafrontera noticias streaming livestream live jerezlive jereztvpodcast jerez2031 jetc zambomba zambombaenjerez zambombadejerez nan nan nan nan nan nan nan nan nan nan nan nan nan nan
U1712,0,2,0,0,0,Creative Explorer,ação aventura streaming séries filmes viralreels nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
U1713,0,2,0,0,0,Creative Explorer,pianist radio improvisation streaming music pianomusic classicalmusic spain radioclasica nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
U1714,0,1,0,0,0,Creative Explorer,funny stream streamer streaming twitch nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
U1715,0,0,0,0,0,Adventurous and curious,renyma hiphop app remynetwork alltheway streaming nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
U1716,0,1,0,0,0,Creative Explorer,filmes filme movie cinema movies thriller streaming misterio suspense filmeseseries netflix netflixbrasil strangerthings strangerthings5 easteregg eastereggs nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan filmes filme movie cinema movies thriller streaming misterio suspense filmeseseries netflix netflixbrasil strangerthings strangerthings5 easteregg eastereggs nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
U1717,0,0,0,0,0,Adventurous and curious,filme cinema dicas streaming amadurecimento nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
U1718,0,1,0,0,0,Creative Explorer,games arcraiders pcgames consolegames nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
U1719,0,2,0,0,0,Creative Explorer,smartgadgets gadgetslover homegadgets newgadgets bestgadgets coolgadgets instagadget gadgetlover gadgetstore gadget gadgets inventions coolproducts smartidea gamingaccessories playstationgaming mousegaming gamerforever gamerworld gamingtime consolegames videogamer gamerslife ps4gamer ps4gaming gamersetup gamingaddict gamingislife gaminglife gamingmemes nan
U1720,1,9,0,0,0,Creative Explorer,games twitch pc videogame twitchstreamer gamerlife instagame ps4pro gaminglife pcgames gamersunite youtubegaming consolegamer gamercommunity gamingaddict gameclips lovegaming gamernation gamerforever consolegames gamimg gamingmoments gamingpage gamingsetups gamingroom nan nan nan nan nan nan games twitch pc videogame twitchstreamer gamerlife instagame ps4pro gaminglife pcgames gamersunite youtubegaming consolegamer gamercommunity gamingaddict gameclips lovegaming gamernation gamerforever consolegames gamimg gamingmoments gamingpage gamingsetups gamingroom nan nan nan nan nan nan gaming pcgaming instagaming retrogaming gamingcommunity gamingposts opticgaming astrogaming vrgaming miniaturewargaming corsairgaming gamingphotography gamingmeme videogaming xboxseriesx gamingislife gamerslife progaming xboxgamers gamer4ever gamerofinstagram funnygaming gamerworld consolegames ukgamer gamingvideo instagame xbox nan nan nan games twitch pc videogame twitchstreamer gamerlife instagame ps4pro gaminglife pcgames gamersunite youtubegaming consolegamer gamercommunity gamingaddict gameclips lovegaming gamernation gamerforever consolegames gamimg gamingmoments gamingpage gamingsetups gamingroom nan nan nan nan nan nan gaming pcgaming instagaming retrogaming gamingcommunity gamingposts opticgaming astrogaming vrgaming miniaturewargaming corsairgaming gamingphotography gamingmeme videogaming xboxseriesx gamingislife gamerslife progaming xboxgamers gamer4ever gamerofinstagram funnygaming gamerworld consolegames ukgamer gamingvideo instagame xbox nan nan nan games twitch pc videogame twitchstreamer gamerlife instagame ps4pro gaminglife pcgames gamersunite youtubegaming consolegamer gamercommunity gamingaddict gameclips lovegaming gamernation gamerforever consolegames gamimg gamingmoments gamingpage gamingsetups gamingroom fortnitememes fortnitegameplay fortniteclansrecruiting fortnitemontage fortnite nan
U1721,0,6,0,0,0,Creative Explorer,callofduty gamer gamerlife gaming gamingclips gamingcommunity gaminglife gamingmemes gamingpc gamingsetup boardgaming consolegaming gamer4life gameing gamerforlife gamerslife gamersonly gamersunite gamingchair gaminggear consolegames gamer4ever gamerlife🎮 gamernation gamerworld gamingaccessories gamingcosplay gamingcouple gamingmonitor gamingreels nan
U1722,0,1,0,0,0,Creative Explorer,kontrolfreek freeknation viral games videogames playstation xbox nintendo controller consolegames nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
U1723,0,0,0,0,0,Adventurous and curious,ghostofyotei ghostoftsushima ps5 ps5games consolegamer consolegames ps5pro playstation nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
U1724,0,3,0,0,0,Creative Explorer,nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan inzone intoyourzone sony gamestagram gaming gamer gamerlife zocken gamingnerd gamingcommunity gamingaddict germangamers gaminglove gaming🎮 zocken🎮 gaminglife germangamer germangamingcommunity consolegaming consolegames ps5games ps5 playstation5 gamingheadset gamingheadphones gamingheadsets gamingheadphone gamingequipment nan nan nan
U1725,0,1,0,0,0,Creative Explorer,acelufly aceluflydancemat console consolegang consoleplayer mixingconsole consolegames nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
U1726,0,3,0,0,0,Creative Explorer,rust rustgame rustconsole rustmemes rustfunny rustlord rustgaming rustcommunity rustserver gaming consolegaming consolegamer consolegames rustclip posty oilrats blooprint rustgameplay rustclips rustus rustuk playrust nan nan nan nan nan nan nan nan nan
U1727,0,0,0,0,0,Adventurous and curious,shao_kahn mileena kombat2 game retrogame consolegames nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
U1728,0,2,0,0,0,Creative Explorer,console consolegamer consolefortnite consolegang consoleplayer consoletabledecor consolewars fortniteconsole consoles consolesetup retrogaming retrogames retrogamer retrogame retrogamingcommunity retrogamers retrogaminglife retrogamestore games game nan nan nan nan nan nan nan nan nan nan nan console consolestyling consolegamer consoletable consolegames consoleplayer consoletabledecor consolewars consolefortnite consolegang consoledecor consolegamers games gamer gaming nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan spiderman spidermanhomecoming spidermanedit spidermancosplay spidermancomics spidermanfanart console consolegame consolegames consolegamer consoleplayer nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
U1729,1,2,0,0,0,Creative Explorer,videogames gamingfacts gamecomparison horizonbite 3dcomparison games pcgaming consolegames heavygames gamesize nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
U1730,0,1,0,0,0,Creative Explorer,gaming gamingcommunity gamestoplay coopgames gamerecommendation games pcgames consolegames nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
U1731,0,2,0,0,0,Creative Explorer,console consolegaming consolegamer consolegames videogames pcgaming pcgamer pcgames pcgamers gamers gamerentiktok nintendo nintendoswitch playstation retroconsole retrogames 90skids navidad nan nan nan nan nan nan nan nan nan nan nan nan nan
U1732,0,0,0,0,0,Adventurous and curious,townscaper cozygameindonesia cozygames relaxinggames indiegames gamergirl cozygaming steamgames consolegames nintendogames xboxgames casualgames playstore appstore wholesome nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
U1733,0,2,0,0,0,Creative Explorer,instagaming indiangaming indiangamers gamersofinstagram gaming gamersofindia gaminglife consoleplayer gamingcommunity gamingsociety consolegang gamingmemes consolegames consolegamer games cod gamenationindia gamenation battlefield6 nan nan nan nan nan nan nan nan nan nan nan nan
U1734,0,0,0,0,0,Adventurous and curious,supercrossking supercrossthegame supercross supercrosslive sendit gamingconsoles consolegames videogames gaming xbox xboxone playstation playstation4 custom customtrack customtracks downloadablecontent download dlc lucasoilstadium indianapolis indiana dirtbike dirtbikes offroad supercross6 nan nan nan nan nan supercrossking supercrossthegame supercross supercrosslive sendit gamingconsoles consolegames videogames gaming xbox xboxone playstation playstation4 custom customtrack customtracks downloadablecontent download dlc lucasoilstadium indianapolis indiana dirtbike dirtbikes offroad supercross5 nan nan nan nan nan supercrossking supercrossthegame supercross supercrosslive sendit gamingconsoles consolegames videogames gaming xbox xboxone playstation playstation4 custom customtrack customtracks downloadablecontent download dlc lucasoilstadium indianapolis indiana dirtbike dirtbikes offroad supercross6 nan nan nan nan nan
